"AIQ","HCI","SD","BF","EL","AGNT","MC","CTD","AH","E","ED"
37.7,1.0,16.7,BF05,030k,MC_AIXI,50,16,5,0.15,1.0
36.2,1.0,16.1,BF05,030k,MC_AIXI,50,16,5,0.2,1.0
46.0,1.4,21.8,BF05,030k,MC_AIXI,50,16,5,0.8,0.3
47.1,1.4,23.1,BF05,030k,MC_AIXI,50,16,5,0.8,0.6
47.0,1.5,24.0,BF05,030k,MC_AIXI,50,16,5,0.8,0.9
48.6,1.3,21.7,BF05,030k,MC_AIXI,50,16,5,0.8,0.95
47.9,1.3,21.7,BF05,030k,MC_AIXI,50,16,5,0.8,0.99
46.6,1.5,23.5,BF05,030k,MC_AIXI,50,16,5,0.8,0.995
44.2,1.5,23.6,BF05,030k,MC_AIXI,50,16,5,0.85,0.3
47.5,1.5,23.4,BF05,030k,MC_AIXI,50,16,5,0.85,0.6
48.6,1.4,22.4,BF05,030k,MC_AIXI,50,16,5,0.85,0.9
48.8,1.5,23.7,BF05,030k,MC_AIXI,50,16,5,0.85,0.95
48.1,1.4,22.4,BF05,030k,MC_AIXI,50,16,5,0.85,0.99
47.6,1.4,21.8,BF05,030k,MC_AIXI,50,16,5,0.85,0.995
43.7,1.5,23.5,BF05,030k,MC_AIXI,50,16,5,0.9,0.3
48.8,1.5,23.6,BF05,030k,MC_AIXI,50,16,5,0.9,0.6
48.6,1.4,21.9,BF05,030k,MC_AIXI,50,16,5,0.9,0.9
49.9,1.5,24.3,BF05,030k,MC_AIXI,50,16,5,0.9,0.95
46.6,1.5,24.6,BF05,030k,MC_AIXI,50,16,5,0.9,0.99
47.8,1.5,23.7,BF05,030k,MC_AIXI,50,16,5,0.9,0.995
44.6,1.4,23.4,BF05,030k,MC_AIXI,50,16,5,0.95,0.3
48.4,1.4,23.1,BF05,030k,MC_AIXI,50,16,5,0.95,0.6
49.0,1.4,22.4,BF05,030k,MC_AIXI,50,16,5,0.95,0.9
47.5,1.6,25.4,BF05,030k,MC_AIXI,50,16,5,0.95,0.95
47.3,1.6,25.3,BF05,030k,MC_AIXI,50,16,5,0.95,0.99
49.6,1.4,22.2,BF05,030k,MC_AIXI,50,16,5,0.95,0.995
28.3,1.0,16.2,BF05,030k,MC_AIXI,50,32,1,0.05,1.0
27.6,0.9,14.7,BF05,030k,MC_AIXI,50,32,1,0.1,1.0
25.2,0.9,13.9,BF05,030k,MC_AIXI,50,32,1,0.15,1.0
24.1,0.8,12.9,BF05,030k,MC_AIXI,50,32,1,0.2,1.0
41.3,1.3,21.4,BF05,030k,MC_AIXI,50,32,1,0.8,0.3
39.8,1.3,21.1,BF05,030k,MC_AIXI,50,32,1,0.8,0.6
39.8,1.2,20.1,BF05,030k,MC_AIXI,50,32,1,0.8,0.9
42.1,1.3,21.1,BF05,030k,MC_AIXI,50,32,1,0.8,0.95
43.1,1.3,20.7,BF05,030k,MC_AIXI,50,32,1,0.8,0.99
38.4,1.4,22.8,BF05,030k,MC_AIXI,50,32,1,0.8,0.995
41.3,1.3,21.1,BF05,030k,MC_AIXI,50,32,1,0.85,0.3
37.0,1.2,18.7,BF05,030k,MC_AIXI,50,32,1,0.85,0.6
39.9,1.3,21.2,BF05,030k,MC_AIXI,50,32,1,0.85,0.9
39.9,1.4,22.1,BF05,030k,MC_AIXI,50,32,1,0.85,0.95
42.5,1.4,21.9,BF05,030k,MC_AIXI,50,32,1,0.85,0.99
40.1,1.4,22.7,BF05,030k,MC_AIXI,50,32,1,0.85,0.995
40.3,1.4,22.3,BF05,030k,MC_AIXI,50,32,1,0.9,0.3
37.1,1.2,19.0,BF05,030k,MC_AIXI,50,32,1,0.9,0.6
39.7,1.3,21.4,BF05,030k,MC_AIXI,50,32,1,0.9,0.9
39.0,1.3,21.6,BF05,030k,MC_AIXI,50,32,1,0.9,0.95
41.1,1.3,20.7,BF05,030k,MC_AIXI,50,32,1,0.9,0.99
38.5,1.4,22.9,BF05,030k,MC_AIXI,50,32,1,0.9,0.995
40.2,1.3,21.8,BF05,030k,MC_AIXI,50,32,1,0.95,0.3
36.9,1.2,19.0,BF05,030k,MC_AIXI,50,32,1,0.95,0.6
39.2,1.3,21.5,BF05,030k,MC_AIXI,50,32,1,0.95,0.9
35.2,1.2,19.8,BF05,030k,MC_AIXI,50,32,1,0.95,0.95
40.4,1.2,19.1,BF05,030k,MC_AIXI,50,32,1,0.95,0.99
33.0,1.2,19.4,BF05,030k,MC_AIXI,50,32,1,0.95,0.995
45.7,1.2,19.2,BF05,030k,MC_AIXI,50,32,2,0.05,1.0
44.1,1.1,17.8,BF05,030k,MC_AIXI,50,32,2,0.1,1.0
41.5,1.1,17.3,BF05,030k,MC_AIXI,50,32,2,0.15,1.0
39.4,1.0,15.6,BF05,030k,MC_AIXI,50,32,2,0.2,1.0
42.3,1.4,22.9,BF05,030k,MC_AIXI,50,32,2,0.8,0.3
45.5,1.3,21.6,BF05,030k,MC_AIXI,50,32,2,0.8,0.6
48.2,1.4,23.0,BF05,030k,MC_AIXI,50,32,2,0.8,0.9
49.0,1.5,24.5,BF05,030k,MC_AIXI,50,32,2,0.8,0.95
48.8,1.3,20.6,BF05,030k,MC_AIXI,50,32,2,0.8,0.99
49.9,1.4,22.1,BF05,030k,MC_AIXI,50,32,2,0.8,0.995
43.4,1.3,21.4,BF05,030k,MC_AIXI,50,32,2,0.85,0.3
46.4,1.6,25.7,BF05,030k,MC_AIXI,50,32,2,0.85,0.6
45.3,1.2,20.1,BF05,030k,MC_AIXI,50,32,2,0.85,0.9
48.0,1.4,22.6,BF05,030k,MC_AIXI,50,32,2,0.85,0.95
50.2,1.3,20.5,BF05,030k,MC_AIXI,50,32,2,0.85,0.99
50.0,1.4,23.1,BF05,030k,MC_AIXI,50,32,2,0.85,0.995
44.1,1.4,22.2,BF05,030k,MC_AIXI,50,32,2,0.9,0.3
45.7,1.6,25.1,BF05,030k,MC_AIXI,50,32,2,0.9,0.6
46.4,1.3,21.5,BF05,030k,MC_AIXI,50,32,2,0.9,0.9
49.8,1.4,22.5,BF05,030k,MC_AIXI,50,32,2,0.9,0.95
49.5,1.4,22.8,BF05,030k,MC_AIXI,50,32,2,0.9,0.99
51.4,1.3,21.6,BF05,030k,MC_AIXI,50,32,2,0.9,0.995
44.3,1.4,22.6,BF05,030k,MC_AIXI,50,32,2,0.95,0.3
46.0,1.6,25.8,BF05,030k,MC_AIXI,50,32,2,0.95,0.6
45.4,1.3,20.9,BF05,030k,MC_AIXI,50,32,2,0.95,0.9
46.8,1.4,22.1,BF05,030k,MC_AIXI,50,32,2,0.95,0.95
48.4,1.3,21.7,BF05,030k,MC_AIXI,50,32,2,0.95,0.99
52.9,1.4,21.9,BF05,030k,MC_AIXI,50,32,2,0.95,0.995
46.3,1.3,20.7,BF05,030k,MC_AIXI,50,32,3,0.05,1.0
45.9,1.1,18.2,BF05,030k,MC_AIXI,50,32,3,0.1,1.0
43.0,1.1,17.2,BF05,030k,MC_AIXI,50,32,3,0.15,1.0
40.5,1.0,16.4,BF05,030k,MC_AIXI,50,32,3,0.2,1.0
52.0,1.3,21.5,BF05,030k,MC_AIXI,50,32,3,0.8,0.3
52.1,1.5,23.4,BF05,030k,MC_AIXI,50,32,3,0.8,0.6
49.1,1.3,21.1,BF05,030k,MC_AIXI,50,32,3,0.8,0.9
48.8,1.3,21.6,BF05,030k,MC_AIXI,50,32,3,0.8,0.95
51.1,1.4,22.6,BF05,030k,MC_AIXI,50,32,3,0.8,0.99
50.7,1.5,23.6,BF05,030k,MC_AIXI,50,32,3,0.8,0.995
50.0,1.3,21.1,BF05,030k,MC_AIXI,50,32,3,0.85,0.3
52.0,1.4,23.3,BF05,030k,MC_AIXI,50,32,3,0.85,0.6
51.8,1.3,20.8,BF05,030k,MC_AIXI,50,32,3,0.85,0.9
48.4,1.2,19.9,BF05,030k,MC_AIXI,50,32,3,0.85,0.95
51.5,1.4,22.6,BF05,030k,MC_AIXI,50,32,3,0.85,0.99
48.6,1.4,23.0,BF05,030k,MC_AIXI,50,32,3,0.85,0.995
49.7,1.4,22.2,BF05,030k,MC_AIXI,50,32,3,0.9,0.3
52.2,1.5,23.6,BF05,030k,MC_AIXI,50,32,3,0.9,0.6
50.8,1.3,21.1,BF05,030k,MC_AIXI,50,32,3,0.9,0.9
50.5,1.4,23.3,BF05,030k,MC_AIXI,50,32,3,0.9,0.95
50.8,1.4,23.2,BF05,030k,MC_AIXI,50,32,3,0.9,0.99
49.5,1.4,22.7,BF05,030k,MC_AIXI,50,32,3,0.9,0.995
49.4,1.4,22.9,BF05,030k,MC_AIXI,50,32,3,0.95,0.3
52.2,1.4,23.2,BF05,030k,MC_AIXI,50,32,3,0.95,0.6
51.5,1.3,21.5,BF05,030k,MC_AIXI,50,32,3,0.95,0.9
50.3,1.5,24.9,BF05,030k,MC_AIXI,50,32,3,0.95,0.95
47.2,1.5,23.6,BF05,030k,MC_AIXI,50,32,3,0.95,0.99
48.2,1.5,23.8,BF05,030k,MC_AIXI,50,32,3,0.95,0.995
44.1,1.2,19.9,BF05,030k,MC_AIXI,50,32,4,0.05,1.0
41.2,1.1,17.9,BF05,030k,MC_AIXI,50,32,4,0.1,1.0
38.5,1.0,16.9,BF05,030k,MC_AIXI,50,32,4,0.15,1.0
36.2,1.0,16.1,BF05,030k,MC_AIXI,50,32,4,0.2,1.0
46.0,1.4,23.3,BF05,030k,MC_AIXI,50,32,4,0.8,0.3
46.4,1.6,25.5,BF05,030k,MC_AIXI,50,32,4,0.8,0.6
46.3,1.5,24.8,BF05,030k,MC_AIXI,50,32,4,0.8,0.9
51.4,1.4,22.2,BF05,030k,MC_AIXI,50,32,4,0.8,0.95
48.9,1.4,23.3,BF05,030k,MC_AIXI,50,32,4,0.8,0.99
51.2,1.5,24.8,BF05,030k,MC_AIXI,50,32,4,0.8,0.995
48.6,1.4,22.5,BF05,030k,MC_AIXI,50,32,4,0.85,0.3
49.0,1.5,24.4,BF05,030k,MC_AIXI,50,32,4,0.85,0.6
47.9,1.4,22.2,BF05,030k,MC_AIXI,50,32,4,0.85,0.9
52.3,1.4,22.6,BF05,030k,MC_AIXI,50,32,4,0.85,0.95
49.4,1.5,23.7,BF05,030k,MC_AIXI,50,32,4,0.85,0.99
50.2,1.5,24.4,BF05,030k,MC_AIXI,50,32,4,0.85,0.995
48.0,1.4,23.1,BF05,030k,MC_AIXI,50,32,4,0.9,0.3
48.3,1.5,23.8,BF05,030k,MC_AIXI,50,32,4,0.9,0.6
49.1,1.4,22.1,BF05,030k,MC_AIXI,50,32,4,0.9,0.9
50.9,1.5,23.7,BF05,030k,MC_AIXI,50,32,4,0.9,0.95
46.8,1.6,25.9,BF05,030k,MC_AIXI,50,32,4,0.9,0.99
48.7,1.4,22.7,BF05,030k,MC_AIXI,50,32,4,0.9,0.995
48.4,1.4,23.1,BF05,030k,MC_AIXI,50,32,4,0.95,0.3
47.7,1.5,23.8,BF05,030k,MC_AIXI,50,32,4,0.95,0.6
48.1,1.4,22.3,BF05,030k,MC_AIXI,50,32,4,0.95,0.9
46.6,1.5,24.4,BF05,030k,MC_AIXI,50,32,4,0.95,0.95
47.9,1.5,24.8,BF05,030k,MC_AIXI,50,32,4,0.95,0.99
50.1,1.4,22.8,BF05,030k,MC_AIXI,50,32,4,0.95,0.995
45.0,1.2,19.5,BF05,030k,MC_AIXI,50,32,5,0.05,1.0
41.5,1.1,17.5,BF05,030k,MC_AIXI,50,32,5,0.1,1.0
38.8,1.0,16.5,BF05,030k,MC_AIXI,50,32,5,0.15,1.0
36.2,1.0,16.0,BF05,030k,MC_AIXI,50,32,5,0.2,1.0
49.0,1.4,21.8,BF05,030k,MC_AIXI,50,32,5,0.8,0.3
49.4,1.4,22.4,BF05,030k,MC_AIXI,50,32,5,0.8,0.6
47.8,1.5,24.0,BF05,030k,MC_AIXI,50,32,5,0.8,0.9
49.5,1.4,22.2,BF05,030k,MC_AIXI,50,32,5,0.8,0.95
50.0,1.5,24.9,BF05,030k,MC_AIXI,50,32,5,0.8,0.99
46.8,1.4,22.8,BF05,030k,MC_AIXI,50,32,5,0.8,0.995
48.2,1.5,24.4,BF05,030k,MC_AIXI,50,32,5,0.85,0.3
48.6,1.3,21.0,BF05,030k,MC_AIXI,50,32,5,0.85,0.6
46.8,1.5,23.7,BF05,030k,MC_AIXI,50,32,5,0.85,0.9
51.1,1.5,23.4,BF05,030k,MC_AIXI,50,32,5,0.85,0.95
48.4,1.4,22.6,BF05,030k,MC_AIXI,50,32,5,0.85,0.99
47.8,1.4,22.9,BF05,030k,MC_AIXI,50,32,5,0.85,0.995
48.5,1.5,23.9,BF05,030k,MC_AIXI,50,32,5,0.9,0.3
48.6,1.3,21.6,BF05,030k,MC_AIXI,50,32,5,0.9,0.6
